"MusicID","MusicName","AlbumTitle","ArtistName","GenreName","MediaTypeName","UnitPrice"
"1867","Carpe Diem Baby","ReLoad","Metallica","Metal","MPEG audio file","0.99"
"1868","Bad Seed","ReLoad","Metallica","Metal","MPEG audio file","0.99"
"1869","Where The Wild Things Are","ReLoad","Metallica","Metal","MPEG audio file","0.99"
"1870","Prince Charming","ReLoad","Metallica","Metal","MPEG audio file","0.99"
"1871","Low Man's Lyric","ReLoad","Metallica","Metal","MPEG audio file","0.99"
"1872","Attitude","ReLoad","Metallica","Metal","MPEG audio file","0.99"
"1873","Fixxxer","ReLoad","Metallica","Metal","MPEG audio file","0.99"
"1874","Fight Fire With Fire","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1875","Ride The Lightning","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1876","For Whom The Bell Tolls","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1877","Fade To Black","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1878","Trapped Under Ice","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1879","Escape","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1880","Creeping Death","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1881","The Call Of Ktulu","Ride The Lightning","Metallica","Metal","MPEG audio file","0.99"
"1882","Frantic","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1883","St. Anger","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1884","Some Kind Of Monster","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1885","Dirty Window","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1886","Invisible Kid","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1887","My World","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1888","Shoot Me Again","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1889","Sweet Amber","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1890","The Unnamed Feeling","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1891","Purify","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1892","All Within My Hands","St. Anger","Metallica","Metal","MPEG audio file","0.99"
"1893","Blackened","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1894","...And Justice For All","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1895","Eye Of The Beholder","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1896","One","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1897","The Shortest Straw","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1898","Harvester Of Sorrow","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1899","The Frayed Ends Of Sanity","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1900","To Live Is To Die","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1901","Dyers Eve","...And Justice For All","Metallica","Metal","MPEG audio file","0.99"
"1902","Springsville","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1903","The Maids Of Cadiz","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1904","The Duke","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1905","My Ship","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1906","Miles Ahead","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1907","Blues For Pablo","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1908","New Rhumba","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1909","The Meaning Of The Blues","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1910","Lament","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1911","I Don't Wanna Be Kissed (By Anyone But You)","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1912","Springsville (Alternate Take)","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1913","Blues For Pablo (Alternate Take)","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1914","The Meaning Of The Blues/Lament (Alternate Take)","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1915","I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take)","Miles Ahead","Miles Davis","Jazz","MPEG audio file","0.99"
"1916","Cora��o De Estudante","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1917","A Noite Do Meu Bem","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1918","Paisagem Na Janela","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1919","Cuitelinho","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1920","Caxang�","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1921","Nos Bailes Da Vida","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1922","Menestrel Das Alagoas","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1923","Brasil","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1924","Can��o Do Novo Mundo","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1925","Um Gosto De Sol","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1926","Solar","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1927","Para Lennon E McCartney","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1928","Maria, Maria","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","MPEG audio file","0.99"
"1929","Minas","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1930","F� Cega, Faca Amolada","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1931","Beijo Partido","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1932","Saudade Dos Avi�es Da Panair (Conversando No Bar)","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1933","Gran Circo","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1934","Ponta de Areia","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1935","Trastevere","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1936","Idolatrada","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1937","Leila (Venha Ser Feliz)","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1938","Paula E Bebeto","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1939","Simples","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1940","Norwegian Wood","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1941","Caso Voc� Queira Saber","Minas","Milton Nascimento","Latin","MPEG audio file","0.99"
"1942","Ace Of Spades","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1943","Love Me Like A Reptile","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1944","Shoot You In The Back","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1945","Live To Win","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1946","Fast And Loose","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1947","(We Are) The Road Crew","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1948","Fire Fire","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1949","Jailbait","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1950","Dance","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1951","Bite The Bullet","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1952","The Chase Is Better Than The Catch","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1953","The Hammer","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1954","Dirty Love","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1955","Please Don't Touch","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1956","Emergency","Ace Of Spades","Mot�rhead","Metal","MPEG audio file","0.99"
"1957","Kir Royal","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1958","O Que Vai Em Meu Cora��o","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1959","Aos Le�es","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1960","Dois �ndios","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1961","Noite Negra","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1962","Beijo do Olhar","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1963","� Fogo","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1964","J� Foi","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1965","S� Se For Pelo Cabelo","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1966","No Clima","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1967","A Mo�a e a Chuva","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1968","Demorou!","Demorou...","M�nica Marianno","World","MPEG audio file","0.99"
"1969","Bitter Pill","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1970","Enslaved","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1971","Girls, Girls, Girls","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1972","Kickstart My Heart","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1973","Wild Side","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1974","Glitter","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1975","Dr. Feelgood","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1976","Same Ol' Situation","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1977","Home Sweet Home","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1978","Afraid","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1979","Don't Go Away Mad (Just Go Away)","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1980","Without You","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1981","Smokin' in The Boys Room","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1982","Primal Scream","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1983","Too Fast For Love","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1984","Looks That Kill","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1985","Shout At The Devil","Motley Crue Greatest Hits","M�tley Cr�e","Metal","MPEG audio file","0.99"
"1986","Intro","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1987","School","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1988","Drain You","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1989","Aneurysm","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1990","Smells Like Teen Spirit","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1991","Been A Son","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1992","Lithium","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1993","Sliver","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1994","Spank Thru","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1995","Scentless Apprentice","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1996","Heart-Shaped Box","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1997","Milk It","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1998","Negative Creep","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"1999","Polly","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"2000","Breed","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"2001","Tourette's","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"2002","Blew","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","MPEG audio file","0.99"
"2003","Smells Like Teen Spirit","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2004","In Bloom","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2005","Come As You Are","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2006","Breed","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2007","Lithium","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2008","Polly","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2009","Territorial Pissings","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2010","Drain You","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2011","Lounge Act","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2012","Stay Away","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2013","On A Plain","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2014","Something In The Way","Nevermind","Nirvana","Rock","MPEG audio file","0.99"
"2015","Time","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2016","P.S.Apare�a","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2017","Sangue Latino","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2018","Folhas Secas","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2019","Poeira","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2020","M�gica","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2021","Quem Mata A Mulher Mata O Melhor","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2022","Mundar�u","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2023","O Bra�o Da Minha Guitarra","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2024","Deus","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2025","M�e Terra","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2026","�s Vezes","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2027","Menino De Rua","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2028","Prazer E F�","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2029","Elza","Compositores","O Ter�o","Rock","MPEG audio file","0.99"
"2030","Requebra","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2031","Nossa Gente (Avisa L�)","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2032","Olodum - Alegria Geral","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2033","Madag�scar Olodum","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2034","Fara� Divindade Do Egito","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2035","Todo Amor (Asas Da Liberdade)","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2036","Den�ncia","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2037","Olodum, A Banda Do Pel�","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2038","Cartao Postal","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2039","Jeito Faceiro","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2040","Revolta Olodum","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2041","Reggae Odoy�","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2042","Protesto Do Olodum (Ao Vivo)","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2043","Olodum - Smile (Instrumental)","Olodum","Olodum","Latin","MPEG audio file","0.99"
"2044","Vulc�o Dub - Fui Eu","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2045","O Trem Da Juventude","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2046","Manguetown","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2047","Um Amor, Um Lugar","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2048","Bora-Bora","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2049","Vai Valer","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2050","I Feel Good (I Got You) - Sossego","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2051","Uns Dias","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2052","Sincero Breu","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2053","Meu Erro","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2054","Selvagem","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2055","Bras�lia 5:31","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2056","Tendo A Lua","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2057","Que Pa�s � Este","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2058","Navegar Impreciso","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2059","Feira Moderna","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2060","Tequila - Lourinha Bombril (Parate Y Mira)","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2061","Vamo Bat� Lata","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2062","Life During Wartime","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2063","Nebulosa Do Amor","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2064","Caleidosc�pio","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2065","Trac Trac","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2066","Tendo A Lua","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2067","Mensagen De Amor (2000)","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2068","Lourinha Bombril","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2069","La Bella Luna","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2070","Busca Vida","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2071","Uma Brasileira","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2072","Luis Inacio (300 Picaretas)","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2073","Saber Amar","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2074","Ela Disse Adeus","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2075","O Amor Nao Sabe Esperar","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2076","Aonde Quer Que Eu Va","Arquivo II","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2077","Caleidosc�pio","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2078","�culos","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2079","Cinema Mudo","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2080","Alagados","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2081","Lanterna Dos Afogados","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2082","Mel� Do Marinheiro","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2083","Vital E Sua Moto","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2084","O Beco","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2085","Meu Erro","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2086","Perplexo","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2087","Me Liga","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2088","Quase Um Segundo","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2089","Selvagem","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2090","Romance Ideal","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2091","Ser� Que Vai Chover?","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2092","SKA","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","MPEG audio file","0.99"
"2093","Bark at the Moon","Bark at the Moon (Remastered)","Ozzy Osbourne","Rock","Protected AAC audio file","0.99"
"2094","I Don't Know","Blizzard of Ozz","Ozzy Osbourne","Rock","Protected AAC audio file","0.99"
"2095","Crazy Train","Blizzard of Ozz","Ozzy Osbourne","Rock","Protected AAC audio file","0.99"
"2096","Flying High Again","Diary of a Madman (Remastered)","Ozzy Osbourne","Rock","Protected AAC audio file","0.99"
"2097","Mama, I'm Coming Home","No More Tears (Remastered)","Ozzy Osbourne","Rock","Protected AAC audio file","0.99"
"2098","No More Tears","No More Tears (Remastered)","Ozzy Osbourne","Rock","Protected AAC audio file","0.99"
"2099","I Don't Know","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2100","Crazy Train","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2101","Believer","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2102","Mr. Crowley","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2103","Flying High Again","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2104","Relvelation (Mother Earth)","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2105","Steal Away (The Night)","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2106","Suicide Solution (With Guitar Solo)","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2107","Iron Man","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2108","Children Of The Grave","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2109","Paranoid","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2110","Goodbye To Romance","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2111","No Bone Movies","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2112","Dee","Tribute","Ozzy Osbourne","Metal","MPEG audio file","0.99"
"2113","Shining In The Light","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2114","When The World Was Young","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2115","Upon A Golden Horse","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2116","Blue Train","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2117","Please Read The Letter","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2118","Most High","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2119","Heart In Your Hand","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2120","Walking Into Clarksdale","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2121","Burning Up","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2122","When I Was A Child","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2123","House Of Love","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2124","Sons Of Freedom","Walking Into Clarksdale","Page & Plant","Rock","MPEG audio file","0.99"
"2125","United Colours","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2126","Slug","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2127","Your Blue Room","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2128","Always Forever Now","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2129","A Different Kind Of Blue","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2130","Beach Sequence","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2131","Miss Sarajevo","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2132","Ito Okashi","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2133","One Minute Warning","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2134","Corpse (These Chains Are Way Too Long)","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2135","Elvis Ate America","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2136","Plot 180","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2137","Theme From The Swan","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2138","Theme From Let's Go Native","Original Soundtracks 1","Passengers","Soundtrack","MPEG audio file","0.99"
"2139","Wrathchild","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2140","Killers","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2141","Prowler","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2142","Murders In The Rue Morgue","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2143","Women In Uniform","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2144","Remember Tomorrow","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2145","Sanctuary","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2146","Running Free","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2147","Phantom Of The Opera","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2148","Iron Maiden","The Beast Live","Paul D'Ianno","Rock","MPEG audio file","0.99"
"2149","Corduroy","Live On Two Legs [Live]","Pearl Jam","Rock","MPEG audio file","0.99"
"2150","Given To Fly","Live On Two Legs [Live]","Pearl Jam","Rock","MPEG audio file","0.99"
"2151","Hail, Hail","Live On Two Legs [Live]","Pearl Jam","Rock","MPEG audio file","0.99"
